Reference	LeftContext	Pivot	RightContext
HUM_cat-hotel_pol-POS_tokenise, 876	。 地理位置 还 不错 ， 比较 好找 ，	酒店	的 早茶 还 不错 。 补充 点评 2008 年 5 月 26
HUM_cat-hotel_pol-POS_tokenise, 877	26 日 ： 写错 了 ， 是 四星级	酒店	房间 还 不错 ， 很 干净 、 水压 很强 ， 这里 讲
HUM_cat-hotel_pol-POS_tokenise, 877	， 这里 讲 的 标间 一般 是 指	酒店	旁边 的 二层 别墅 的 房间 ， 但是 如果 CHECK IN 时
HUM_cat-hotel_pol-POS_tokenise, 877	的 小楼 ， 很 安静 。 特别 称赞	酒店	中餐 点心 ， 可以 打电话 叫 客房 送餐 （ 在 客房 送餐
HUM_cat-hotel_pol-POS_tokenise, 878	张 拿 出来 ， 递到 客人 面前 。	酒店	背山面 湖 ， 地理位置 优越 ， 经营 面积 在 当地 算大 ，
HUM_cat-hotel_pol-POS_tokenise, 878	的 优越性 而言 ， 好象 可 替代 的	酒店	不 多 ， 鉴于 其 地段 和 自然环境 的 优越性 ， 所以
HUM_cat-hotel_pol-POS_tokenise, 879	再 返回 入住, 不知 ctrip 及此 四星	酒店	怎 安排, 白白 损失 两 小时 的 时间. 职员 只
HUM_cat-hotel_pol-POS_tokenise, 879	其他 补偿 (如 在 其他 的 星级	酒店	便会 送 餐卷 或 upgrade 房间 等). 总评: 下次
HUM_cat-hotel_pol-POS_tokenise, 879	. 总评: 下次 会 尝试 其他 的	酒店	. 3 月 12 日 入住 。 价格 方便 ， 在 哈尔
HUM_cat-hotel_pol-POS_tokenise, 880	高 的 ， 而且 是 比较 老 的	酒店	， 设施 比较 的 旧 ， 隔音 的 效果 不好 。 前台
HUM_cat-hotel_pol-POS_tokenise, 881	楼上 也 不错 。 比较而言, 还是 这家	酒店	暖气 好 一些. 地理位置 不错, 闹中取静, 办事 很 方便
HUM_cat-hotel_pol-POS_tokenise, 882	有时候 刚 敲门 马上 就 擅自 进来 ！	酒店	位置 不错 ！ 预订 海景 花园 大酒店 已经 没有 房间 了 ，
HUM_cat-hotel_pol-POS_tokenise, 883	这里 ， 看到 外表 有些 疑惑 ， 因为	酒店	并不大 ， 入住 时 却 得到 了 出乎意料 的 惊喜 ： 前台
HUM_cat-hotel_pol-POS_tokenise, 883	稍差 些 ， 看不到 海景 ， 但是 从	酒店	出来 ， 穿过 马路 一直 向海 走 ， 再 过 一条 马路
HUM_cat-hotel_pol-POS_tokenise, 884	到 会展 公务 的, 所以 选择 此间	酒店	, 环境 清静, 对外 交通 非常 方便. 服务员 热情 有礼
HUM_cat-hotel_pol-POS_tokenise, 884	和 退房 都 很 快捷. 有 一点	酒店	一定 要 尽快 处理 的: 洗手间 如 地上 有水, 非常容易
HUM_cat-hotel_pol-POS_tokenise, 886	豪华 套房 和 豪华 标准 房 ， 感觉	酒店	的 服务 不错 ， 酒店 所有 的 人 的 态度 都 很
HUM_cat-hotel_pol-POS_tokenise, 886	房 ， 感觉 酒店 的 服务 不错 ，	酒店	所有 的 人 的 态度 都 很 好 ！ 豪华 套房 能
HUM_cat-hotel_pol-POS_tokenise, 886	能 预定 尾数 是 18 的 套房 。	酒店	的 早餐 一般 ～ ， 我 在 九江 租 了 自行车 ，
HUM_cat-hotel_pol-POS_tokenise, 886	我 在 九江 租 了 自行车 ， 存在	酒店	， 经理 对此 格外 照顾 ， 就是 觉得 价格 在 九江 没有
HUM_cat-hotel_pol-POS_tokenise, 886	星 ， 其实 设施 不到 4 星 。	酒店	的 健身房 基本上 就是 摆设 ， 而且 还 收费 ～ 。 没有
HUM_cat-hotel_pol-POS_tokenise, 886	年 4 月 17 日 ： 您 对	酒店	挺 了解 的 ， 非常感谢 支持 ！ 我 第一天 晚上 是 在
HUM_cat-hotel_pol-POS_tokenise, 888	咱们 中国 的 体面 。 很 好 的	酒店	， 设施 和 服务 都 让 人 满意 ， 就是 偏远 了
HUM_cat-hotel_pol-POS_tokenise, 889	满意 ， 就是 偏远 了 一点 。 该	酒店	硬件 与 福州 \ 厦门 挂 三 酒店 相比 差不多, 酒店
HUM_cat-hotel_pol-POS_tokenise, 889	酒店 硬件 与 福州 \ 厦门 挂 三	酒店	相比 差不多, 酒店 外围 绿化 环境 比 别的 酒店 要 大
HUM_cat-hotel_pol-POS_tokenise, 889	\ 厦门 挂 三 酒店 相比 差不多,	酒店	外围 绿化 环境 比 别的 酒店 要 大, 停车场 很 宽阔
HUM_cat-hotel_pol-POS_tokenise, 889	差不多, 酒店 外围 绿化 环境 比 别的	酒店	要 大, 停车场 很 宽阔, 最 让 我 满意 的
HUM_cat-hotel_pol-POS_tokenise, 889	宽阔, 最 让 我 满意 的 是	酒店	介绍 的 散客 自驾游 经济 \ 宽松 很 适合 我们 散客 自助
HUM_cat-hotel_pol-POS_tokenise, 889	适合 我们 散客 自助 的 需求 入住 武夷山	酒店	愉快 心情 也 和 这 两天 的 股市 大涨 分不开 的 我
HUM_cat-hotel_pol-POS_tokenise, 889	建议 大家 到 武夷山 可以 考虑 入住 这家	酒店	绝对 超值 的 酒店! 离 海边 很近, 走过场 分钟 就
HUM_cat-hotel_pol-POS_tokenise, 890	可以 考虑 入住 这家 酒店 绝对 超值 的	酒店	! 离 海边 很近, 走过场 分钟 就 到 码头, 可以
HUM_cat-hotel_pol-POS_tokenise, 890	去 鼓浪屿. 地理位置 非常 好, 从	酒店	出去 走 10 分钟 就 到 注明 的 步行街. 吃 的
HUM_cat-hotel_pol-POS_tokenise, 891	又 有? 清明 一家人 去 了 ，	酒店	在 湿地 公园 的 入口处 附近 ， 环境 非常 好 ， 门前
HUM_cat-hotel_pol-POS_tokenise, 891	在 那里 喝茶 ， 发呆 都 可以 。	酒店	的 饭菜 也 不错 ， 环境 也 可以 ， 就是 价格 贵
HUM_cat-hotel_pol-POS_tokenise, 895	重要 和 有效 。 去 的 时候,	酒店	大厅 和 餐厅 在 装修, 感觉 大厅 有点 挤. 由于
HUM_cat-hotel_pol-POS_tokenise, 896	不过 前台 服务员 态度 好! 入住 时	酒店	的 低层 部分 仍 在 翻新 装修 ， 我 住 的 是
HUM_cat-hotel_pol-POS_tokenise, 896	好 ， 旁边 有 万佳 百货 ， 出	酒店	往西 （ 右 ） 步行 约 20 分钟 就 到 了 福田区
HUM_cat-hotel_pol-POS_tokenise, 896	还是 朋友 去 ， 都 会 推荐 这个	酒店	！ 总体 来说 是 个 性价比 相当 高 的 酒店 ， 从
HUM_cat-hotel_pol-POS_tokenise, 897	总体 来说 是 个 性价比 相当 高 的	酒店	， 从 酒店 外表 到 房间 设施 都 很 不错 ， 通过
HUM_cat-hotel_pol-POS_tokenise, 897	个 性价比 相当 高 的 酒店 ， 从	酒店	外表 到 房间 设施 都 很 不错 ， 通过 携程 预订 还
HUM_cat-hotel_pol-POS_tokenise, 898	怎么 想 的 ， 太 奇怪 了 。	酒店	的 地理位置 距离 地铁 很近 ， 从 火车站 出来 较为 方便 ，
HUM_cat-hotel_pol-POS_tokenise, 899	其它 的 茶水 （ 8 元 ） 。	酒店	位置 不错 ， 设施 比较 齐全 ； 价格 较 高 ， 停车
HUM_cat-hotel_pol-POS_tokenise, 901	能 看到 南湖 ， 很 是 写意 。	酒店	的 服务 也 不错 ， 就是 酒店 的 地毯 看上去 太脏 了
HUM_cat-hotel_pol-POS_tokenise, 901	。 酒店 的 服务 也 不错 ， 就是	酒店	的 地毯 看上去 太脏 了 感觉 还 不错 ， 液晶电视 ， 配有
HUM_cat-hotel_pol-POS_tokenise, 903	挺 好 的, 是 家 不错 的	酒店	, 下个月 去 办事 打算 还 住 那儿. 酒店 装修 有点
HUM_cat-hotel_pol-POS_tokenise, 904	下个月 去 办事 打算 还 住 那儿.	酒店	装修 有点 旧, 房间 还算大, 在 北京 三星 酒店 这个
HUM_cat-hotel_pol-POS_tokenise, 904	旧, 房间 还算大, 在 北京 三星	酒店	这个 价格 还算 不贵, 总体 感觉 还 行! 整体 来说
HUM_cat-hotel_pol-POS_tokenise, 907	。 最后 一天 ， 入住 了 环球 城	酒店	， 感觉 这座 酒店 的 环境 非常 不错 。 由于 匆忙 ，
HUM_cat-hotel_pol-POS_tokenise, 907	入住 了 环球 城 酒店 ， 感觉 这座	酒店	的 环境 非常 不错 。 由于 匆忙 ， 连 相机 都 没
HUM_cat-hotel_pol-POS_tokenise, 907	相机 合影 的 苦恼 时 ， 发觉 有	酒店	的 一名 工作人员 到 海边 来 拍外景 。 于是 我们 请求 他
HUM_cat-hotel_pol-POS_tokenise, 907	居然 给我发 过来 了 。 感觉 环球 城	酒店	这样 的 人性化 服务 ， 谢谢 ！ 酒店 离 机场 较近 ，
HUM_cat-hotel_pol-POS_tokenise, 908	酒店 这样 的 人性化 服务 ， 谢谢 ！	酒店	离 机场 较近 ， 方便 ， 房间 设施 也 不错 ， 工作人员
HUM_cat-hotel_pol-POS_tokenise, 909	街 ， 比较 吵闹 。 非常 不错 的	酒店	， 房间 虽然 不大 但 很 精致 ， 落地 玻璃墙 感觉 视线
HUM_cat-hotel_pol-POS_tokenise, 909	精致 ， 落地 玻璃墙 感觉 视线 宽阔 。	酒店	服务 也 很 到位 ， 客房 服务 也 很 周到 。 购物
HUM_cat-hotel_pol-POS_tokenise, 909	方便 。 下次 去 还 会 选择 该	酒店	。 性价比 很 好 ， 非常 好 的 5 星级 的 酒店
HUM_cat-hotel_pol-POS_tokenise, 910	好 ， 非常 好 的 5 星级 的	酒店	。 公司 协议价 还 比 携程 便宜 很多 。 通过 别人 介绍
HUM_cat-hotel_pol-POS_tokenise, 912	7 月 10 日 入住 的, 因为	酒店	搞 活动, 所以 原 700 多 的 房间 只要 498 元
HUM_cat-hotel_pol-POS_tokenise, 913	， 服务 也 很 及时 周到 。 就是	酒店	大堂 太小 ， 还 大部分 都 被 店铺 占据 ， 周围 也
HUM_cat-hotel_pol-POS_tokenise, 913	没有 什么 绿化 。 不过 作为 商务 性	酒店	， 图 的 是 经济 实惠 ， 也 就 可以 理解 了
HUM_cat-hotel_pol-POS_tokenise, 915	及 房间 配置 基本 达? 非常 喜欢	酒店	的 服务 ， 我 第一次 来 提 了 好多 意见 ， 比如
HUM_cat-hotel_pol-POS_tokenise, 915	。 感到 很 温馨 。 很 喜欢 这家	酒店	。 前台 的 笑容 很 真诚 。 个人感觉 性价比 不是 很 高
HUM_cat-hotel_pol-POS_tokenise, 916	做饭 、 烫 衣服 ， 还有 洗衣机 ，	酒店	挺 干净 ， 设施 也 比较 齐全 。 是 为了 到 西塘
HUM_cat-hotel_pol-POS_tokenise, 918	） 我 在 南宁 最 喜欢 住 的	酒店	, 虽然 说 老 了 点, 但 软环境 还 可以,
HUM_cat-hotel_pol-POS_tokenise, 919	还 不错. 应该 算是 蚌埠 最好 的	酒店	了 。 地点 有点 偏 所以 周围 没太多 餐饮 娱乐场所 ， 但
HUM_cat-hotel_pol-POS_tokenise, 920	星 的话 就 有点 勉强 。 不错 的	酒店	， 服务态度 很 好 ， 环境 好 ， 满意 。 前台 小姐
HUM_cat-hotel_pol-POS_tokenise, 923	。 感觉 只有 三星 的 水平 ， 不过	酒店	前台 的 寄存 服务 还 可以 。 普通 标房 居然 不能 看
HUM_cat-hotel_pol-POS_tokenise, 925	适合 自 驾车者 ， 有 免费 停车场 ，	酒店	的 餐厅 较 好 ， 离 灵隐寺 较近 ， 但 酒店 的
HUM_cat-hotel_pol-POS_tokenise, 925	较 好 ， 离 灵隐寺 较近 ， 但	酒店	的 隔音 不太好 ， 其他 方面 都 可以 。 环境 很 不错
HUM_cat-hotel_pol-POS_tokenise, 928	老公 一致 认为 可以 给 四分. 这个	酒店	地理位置 不错 ， 在 无锡 比较 市中心区 ~ 出行 方便 很 精致
HUM_cat-hotel_pol-POS_tokenise, 929	市中心区 ~ 出行 方便 很 精致 的 藏式	酒店	， 坐落 在 松 赞林寺 旁边 ， 早朝松 赞林寺 再 方便 不过
HUM_cat-hotel_pol-POS_tokenise, 929	旁边 ， 早朝松 赞林寺 再 方便 不过 ；	酒店	服务 挺 周到 ， 房间 很 干净 ， 被褥 十分 舒适 ；
HUM_cat-hotel_pol-POS_tokenise, 929	到 第二天 ， 卓玛会 热 了 端过来 ；	酒店	大堂 旁边 的 精品 柜台 出售 的 藏饰 做工 非常 精美 ，
HUM_cat-hotel_pol-POS_tokenise, 929	也 只能 有 9 折 的 优惠 。	酒店	不好 的 地方 就是 门口 那条 路 还 没 修好 ， 离
HUM_cat-hotel_pol-POS_tokenise, 929	包车 的 要 当心 出租车 司机 漫天要价 。	酒店	不 提供 一次性 拖鞋 包括 洗漱 用品 ， 要 自己 带齐 哦
HUM_cat-hotel_pol-POS_tokenise, 931	早餐 简单 了 些 ． 这次 入住 感觉	酒店	气氛 蛮 浓 ， 早餐 品种 超 “ 丰富 ” ， 意外
HUM_cat-hotel_pol-POS_tokenise, 931	， 意外 的 是 ， 走 的 时候	酒店	有 班车 免费送 我 到 机场 ， 在 车上 “ 金钥匙 ”
HUM_cat-hotel_pol-POS_tokenise, 931	出差 到 瑞安 的 朋友 做个 参考 每日	酒店	发车 ： 6 ： 00AM — 10 ： 00AM 机场 返回 酒店
HUM_cat-hotel_pol-POS_tokenise, 931	： 00AM — 10 ： 00AM 机场 返回	酒店	发车 ： 19 ： 00PM — 21 ： 30PM 机场 返回 上
HUM_cat-hotel_pol-POS_tokenise, 932	河源 。 这回 提前 预订 了 万豪 国际	酒店	2 个 晚上 ， 酒店 真的 没有 令 我们 夫妇 失望 ，
HUM_cat-hotel_pol-POS_tokenise, 932	了 万豪 国际 酒店 2 个 晚上 ，	酒店	真的 没有 令 我们 夫妇 失望 ， 我们 为 自己 的 选择
HUM_cat-hotel_pol-POS_tokenise, 932	约定 的 时间 傍晚 6 点钟 之前 到达	酒店	， 和 酒店 联系 时 ， 酒店 接待处 非常 有礼 和 善解人意
HUM_cat-hotel_pol-POS_tokenise, 932	傍晚 6 点钟 之前 到达 酒店 ， 和	酒店	联系 时 ， 酒店 接待处 非常 有礼 和 善解人意 ， 让 我们
HUM_cat-hotel_pol-POS_tokenise, 932	到达 酒店 ， 和 酒店 联系 时 ，	酒店	接待处 非常 有礼 和 善解人意 ， 让 我们 两 公婆 非常 放心
HUM_cat-hotel_pol-POS_tokenise, 932	地 优哉游哉 地 在 半夜 2 点到 了	酒店	， 酒店 大堂 不 霸气 但 很大 气 ， 前台 设计 不是
HUM_cat-hotel_pol-POS_tokenise, 932	地 在 半夜 2 点到 了 酒店 ，	酒店	大堂 不 霸气 但 很大 气 ， 前台 设计 不是 像 其他
HUM_cat-hotel_pol-POS_tokenise, 932	很大 气 ， 前台 设计 不是 像 其他	酒店	那样 让 客人 站 着 填单 ， 而是 让 我 舒舒服服 地
HUM_cat-hotel_pol-POS_tokenise, 932	说 客家 妹美上 人 心窝.....	酒店	有 主楼 房间 和 别墅 房间 ， 标准 客房 都 在 别墅区
HUM_cat-hotel_pol-POS_tokenise, 932	周末 都 下雨 ， 几顿 饭 都 在	酒店	里 叹 美食 ， 一楼 的 食街 出品 非常 精致 ， 味道
HUM_cat-hotel_pol-POS_tokenise, 932	东西 ， 所以 当晚 半夜 2 点 到达	酒店	时 以为 这里 还是 24 小时 营业 ， 美滋滋 地 想来 个
HUM_cat-hotel_pol-POS_tokenise, 932	非常 满意 了 。 外出 度假 ， 希望	酒店	让 客人 心情愉快 是 首要 的 ， 万豪 做到 了 ， 我们
HUM_cat-hotel_pol-POS_tokenise, 932	情况 不容忽视 ， 我们 住 了 很多 的	酒店	， 基本上 都 存在 着 个 问题 ， 而 我 偏偏 又
HUM_cat-hotel_pol-POS_tokenise, 932	不 积水 、 不 渗水 ， 万豪 国际	酒店	， 除了 渗水 这个 国内 酒店 老大难 问题 ， 其他 的 都
HUM_cat-hotel_pol-POS_tokenise, 932	万豪 国际 酒店 ， 除了 渗水 这个 国内	酒店	老大难 问题 ， 其他 的 都 达 我 标准 了 。 哈哈
HUM_cat-hotel_pol-POS_tokenise, 932	我 标准 了 。 哈哈 ！ 或许 希望	酒店	能 在 别墅区 里 设置 有 一张 大床 的 房间 类型 ，
HUM_cat-hotel_pol-POS_tokenise, 935	就是 这样 的 条件 了, 如果 整个	酒店	档次 要 提高 必须 重新 装修 的. 定 济南 酒店 之前
HUM_cat-hotel_pol-POS_tokenise, 936	提高 必须 重新 装修 的. 定 济南	酒店	之前 看 大家 的 点评 ， 山东 大厦 好评 最 多 ，
HUM_cat-hotel_pol-POS_tokenise, 937	排水口 在 水流 冲击 时会 散发 霉味 。	酒店	也 推出 套票 ， 内容 与 携程 相同 。 携程 套票 价格
HUM_cat-hotel_pol-POS_tokenise, 937	用 了 抵用券 ， 携程 豪华 房 与	酒店	高级 房 套票 价格 一样 。 SPA 房 环境 不错 ， 有
HUM_cat-hotel_pol-POS_tokenise, 937	3 小时 ， 比 SPA 超值 许多 。	酒店	游乐 项目 丰富 ， 观光 电梯 不错 ， 人工 沙滩 有 特色
HUM_cat-hotel_pol-POS_tokenise, 937	脚踏船 一个 小时 都 不能 走个 来回 。	酒店	服务 尚可 ， 服务 人员 有 礼貌 。 房间 很 失望 ，
HUM_cat-hotel_pol-POS_tokenise, 937	豆角 、 椒盐 骨 ！ 总之 ， 托	酒店	和 携程 的 福 ， 三天 两晚 端午 假期 过 的 较
HUM_cat-hotel_pol-POS_tokenise, 937	玩法 丰富 不 枯燥 ， 还 吃 到	酒店	送 的 粽子 。 PS. 酒店 一至 三楼 的 楼梯 有点
HUM_cat-hotel_pol-POS_tokenise, 937	到 酒店 送 的 粽子 。 PS.	酒店	一至 三楼 的 楼梯 有点 绕 ， 要 有 耐心 ， 哈哈
HUM_cat-hotel_pol-POS_tokenise, 937	点评 2008 年 6 月 10 日 ：	酒店	玩法 较 丰富 ， 水上 活动 、 康体 设施 及 摆摊 游戏
HUM_cat-hotel_pol-POS_tokenise, 938	不错 的 短期 悠闲 度假 的 选择 ！	酒店	是 国航 酒店, 入住 可以 累计 国航 里程. 这点 比较
HUM_cat-hotel_pol-POS_tokenise, 938	悠闲 度假 的 选择 ！ 酒店 是 国航	酒店	, 入住 可以 累计 国航 里程. 这点 比较 好. 早晨
HUM_cat-hotel_pol-POS_tokenise, 939	点评 2008 年 2 月 25 日 ：	酒店	的 餐饮 很 不错 ， 没有 提前 预订 ， 所以 只能 做
HUM_cat-hotel_pol-POS_tokenise, 941	住 的 。 福州 目前 最 顶级 的	酒店	. 不过 豪华 阁 的 服务 感觉 比 两年 多前 刚 开业
HUM_cat-hotel_pol-POS_tokenise, 942	, 心里 顿升 感动. 一家 4 星级	酒店	, 豪华 房 价格不菲, 房间 太小 气. 酒店 的 服务
HUM_cat-hotel_pol-POS_tokenise, 942	豪华 房 价格不菲, 房间 太小 气.	酒店	的 服务 到 还 算 不错, 因为 豪华 无烟 房 非常少
HUM_cat-hotel_pol-POS_tokenise, 943	住 喜来登 之类 的 5 星 饭店.	酒店	位置 不错 ， 近 皇岗 口岸 ， 房间 也 还好 ， 床
HUM_cat-hotel_pol-POS_tokenise, 945	舒适 。 打印 很 贵 住 过 不少	酒店	， 但是 从来 没有 上来 评价 过 ， 这次 入住 海景 实在
HUM_cat-hotel_pol-POS_tokenise, 945	胃肠炎 ， 大清早 要 去 医院 吊水 ，	酒店	派 了 专人 陪同 。 小姑娘 提了 一个 很重 的 袋子 ，
HUM_cat-hotel_pol-POS_tokenise, 945	， 是因为 要 等 快点 完 了 叫	酒店	派 车 过来 接 。 回到 酒店 没 超过 5 分钟 ，
HUM_cat-hotel_pol-POS_tokenise, 945	叫 酒店 派 车 过来 接 。 回到	酒店	没 超过 5 分钟 ， 粥 就 送到 房间 了 — —
HUM_cat-hotel_pol-POS_tokenise, 950	不错 ， 我 住 过 的 最好 的	酒店	， 有家 的 感觉 。 让 我 抱怨 ， 天 啊 ！
HUM_cat-hotel_pol-POS_tokenise, 951	我 睡 得 着 觉 啊 这 间	酒店	真的 很 不错 ， 回来 后 我 有 强烈 向 同事 推荐
HUM_cat-hotel_pol-POS_tokenise, 951	同事 推荐 这 间 ． 推荐 我订 这间	酒店	的 朋友 也 是 经常 住 这间 的 。 出门 右边 有
HUM_cat-hotel_pol-POS_tokenise, 951	出门 右边 有 间 鞋店 款式 不错 ．	酒店	里 有 免费 的 饮料 （ 每天 ８ 瓶 ） ， 还有
HUM_cat-hotel_pol-POS_tokenise, 951	购物 休闲 商务 都 非常 方便 的 一间	酒店	！ 唯一 美中不足 的 是 ， 在 酒店 房间 里 没什么 景色
HUM_cat-hotel_pol-POS_tokenise, 951	酒店 ！ 唯一 美中不足 的 是 ， 在	酒店	房间 里 没什么 景色 可以 看 ， 都 是 外面 破破烂烂 的
HUM_cat-hotel_pol-POS_tokenise, 951	行 真的 很值 回 票价 ， 这 间	酒店	也 另 我 的 行程 增色 不少 ． 宾馆 反馈 2008 年
HUM_cat-hotel_pol-POS_tokenise, 952	， 期待 着 您 的 再次 光临 ！	酒店	的 外 、 内部 环境 还是 很 不错 的 ， 服务生 的
HUM_cat-hotel_pol-POS_tokenise, 953	洗澡 ， 只能 硬挺 着 洗 冷水 。	酒店	服务员 告诉 我 锅炉 坏 了 ， 狂晕 ！ 3. 服务
HUM_cat-hotel_pol-POS_tokenise, 953	耐心 细致 的 答复 ； 4. 相对	酒店	的 设施 ， 价格 偏高 。 对 该 酒店 总体 感觉良好 ，
HUM_cat-hotel_pol-POS_tokenise, 954	的 设施 ， 价格 偏高 。 对 该	酒店	总体 感觉良好 ， 以后 再 到 临安 还 可以 入住 该 酒店
HUM_cat-hotel_pol-POS_tokenise, 954	以后 再 到 临安 还 可以 入住 该	酒店	。 建议 酒店 在 安排 两间 以上 客人 房间 时 ， 南北朝
HUM_cat-hotel_pol-POS_tokenise, 954	临安 还 可以 入住 该 酒店 。 建议	酒店	在 安排 两间 以上 客人 房间 时 ， 南北朝 向 搭配 好
